query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank,negative_type
23530,31574,FIG_00023531,FIG_00031575,2605.19120v1,2602.10168v2,ROBOTICS,BIOINFO,0.8959892988204956,9,inter_paper
23530,31373,FIG_00023531,FIG_00031374,2605.19120v1,2603.06618v1,ROBOTICS,BIOINFO,0.894371747970581,10,inter_paper
23531,32640,FIG_00023532,FIG_00032641,2605.19120v1,2601.00656v1,ROBOTICS,BIOINFO,0.8989697098731995,2,inter_paper
23531,33910,FIG_00023532,FIG_00033911,2605.19120v1,2512.00194v1,ROBOTICS,BIOINFO,0.8953132033348083,3,inter_paper
23531,23532,FIG_00023532,FIG_00023533,2605.19120v1,2605.19120v1,ROBOTICS,ROBOTICS,0.886262834072113,4,intra_paper
23531,24657,FIG_00023532,FIG_00024658,2605.19120v1,2605.15496v1,ROBOTICS,ROBOTICS,0.8806732892990112,5,inter_paper
23531,27421,FIG_00023532,FIG_00027422,2605.19120v1,2605.06481v1,ROBOTICS,ROBOTICS,0.8772353529930115,6,inter_paper
23531,33275,FIG_00023532,FIG_00033276,2605.19120v1,2512.12198v1,ROBOTICS,BIOINFO,0.8771541118621826,7,inter_paper
23531,26298,FIG_00023532,FIG_00026299,2605.19120v1,2605.10457v1,ROBOTICS,ROBOTICS,0.8766516447067261,8,inter_paper
23531,29535,FIG_00023532,FIG_00029536,2605.19120v1,2605.03281v1,ROBOTICS,BIOINFO,0.8749438524246216,9,inter_paper
23539,23540,FIG_00023540,FIG_00023541,2605.19120v1,2605.19120v1,ROBOTICS,ROBOTICS,0.7978524565696716,1,intra_paper
23541,25015,FIG_00023542,FIG_00025016,2605.19120v1,2605.13782v1,ROBOTICS,ROBOTICS,0.7718327045440674,1,inter_paper
23546,23548,FIG_00023547,FIG_00023549,2605.19120v1,2605.19120v1,ROBOTICS,ROBOTICS,0.8716788291931152,1,intra_paper
23546,26663,FIG_00023547,FIG_00026664,2605.19120v1,2605.09494v1,ROBOTICS,ROBOTICS,0.8429964780807495,2,inter_paper
23546,26898,FIG_00023547,FIG_00026899,2605.19120v1,2605.09005v1,ROBOTICS,ROBOTICS,0.8374075293540955,3,inter_paper
23546,24537,FIG_00023547,FIG_00024538,2605.19120v1,2605.15705v1,ROBOTICS,ROBOTICS,0.8302928805351257,4,inter_paper
23546,26665,FIG_00023547,FIG_00026666,2605.19120v1,2605.09494v1,ROBOTICS,ROBOTICS,0.8298459649085999,5,inter_paper
23546,24105,FIG_00023547,FIG_00024106,2605.19120v1,2605.17204v1,ROBOTICS,ROBOTICS,0.8296915292739868,6,inter_paper
23546,28712,FIG_00023547,FIG_00028713,2605.19120v1,2605.24135v1,ROBOTICS,BIOINFO,0.8236168622970581,7,inter_paper
23547,23548,FIG_00023548,FIG_00023549,2605.19120v1,2605.19120v1,ROBOTICS,ROBOTICS,0.8921560645103455,1,intra_paper
23547,25194,FIG_00023548,FIG_00025195,2605.19120v1,2605.13428v1,ROBOTICS,ROBOTICS,0.815552294254303,2,inter_paper
23547,26898,FIG_00023548,FIG_00026899,2605.19120v1,2605.09005v1,ROBOTICS,ROBOTICS,0.8058469295501709,3,inter_paper
23547,25020,FIG_00023548,FIG_00025021,2605.19120v1,2605.13778v1,ROBOTICS,ROBOTICS,0.7618700265884399,4,inter_paper
23548,25194,FIG_00023549,FIG_00025195,2605.19120v1,2605.13428v1,ROBOTICS,ROBOTICS,0.8505148887634277,1,inter_paper
23548,24537,FIG_00023549,FIG_00024538,2605.19120v1,2605.15705v1,ROBOTICS,ROBOTICS,0.822939395904541,2,inter_paper
23548,24105,FIG_00023549,FIG_00024106,2605.19120v1,2605.17204v1,ROBOTICS,ROBOTICS,0.8047493100166321,3,inter_paper
23548,26898,FIG_00023549,FIG_00026899,2605.19120v1,2605.09005v1,ROBOTICS,ROBOTICS,0.8039273023605347,4,inter_paper
23549,28478,FIG_00023550,FIG_00028479,2605.19120v1,2601.11674v1,ROBOTICS,IMAGING,0.8526592254638672,1,inter_paper
23549,28443,FIG_00023550,FIG_00028444,2605.19120v1,2601.11685v1,ROBOTICS,IMAGING,0.8246911764144897,2,inter_paper
23549,34806,FIG_00023550,FIG_00034807,2605.19120v1,2605.29679v1,ROBOTICS,SIGNAL,0.8105173110961914,3,inter_paper
23549,25624,FIG_00023550,FIG_00025625,2605.19120v1,2605.12624v2,ROBOTICS,ROBOTICS,0.8063836693763733,4,inter_paper
23557,25123,FIG_00023558,FIG_00025124,2605.19104v1,2605.13923v1,ROBOTICS,ROBOTICS,0.8679398894309998,1,inter_paper
23557,25456,FIG_00023558,FIG_00025457,2605.19104v1,2605.12804v1,ROBOTICS,ROBOTICS,0.8658098578453064,2,inter_paper
23557,30553,FIG_00023558,FIG_00030554,2605.19104v1,2603.24745v1,ROBOTICS,BIOINFO,0.8556351065635681,3,inter_paper
23557,33031,FIG_00023558,FIG_00033032,2605.19104v1,2512.17106v1,ROBOTICS,BIOINFO,0.8493507504463196,4,inter_paper
23558,30667,FIG_00023559,FIG_00030668,2605.19104v1,2603.19326v1,ROBOTICS,BIOINFO,0.7869043946266174,1,inter_paper
23558,31406,FIG_00023559,FIG_00031407,2605.19104v1,2602.16749v1,ROBOTICS,BIOINFO,0.7784996032714844,2,inter_paper
23558,26003,FIG_00023559,FIG_00026004,2605.19104v1,2605.11387v1,ROBOTICS,ROBOTICS,0.7750129699707031,3,inter_paper
23558,30805,FIG_00023559,FIG_00030806,2605.19104v1,2603.13051v1,ROBOTICS,BIOINFO,0.7710638046264648,4,inter_paper
23558,25123,FIG_00023559,FIG_00025124,2605.19104v1,2605.13923v1,ROBOTICS,ROBOTICS,0.7631222009658813,5,inter_paper
23558,23559,FIG_00023559,FIG_00023560,2605.19104v1,2605.19104v1,ROBOTICS,ROBOTICS,0.761720597743988,6,intra_paper
23558,27635,FIG_00023559,FIG_00027636,2605.19104v1,2602.00198v1,ROBOTICS,IMAGING,0.7612035870552063,7,inter_paper
23558,25122,FIG_00023559,FIG_00025123,2605.19104v1,2605.13923v1,ROBOTICS,ROBOTICS,0.7607309818267822,8,inter_paper
23559,23777,FIG_00023560,FIG_00023778,2605.19104v1,2605.18262v1,ROBOTICS,ROBOTICS,0.8736902475357056,1,inter_paper
23559,27741,FIG_00023560,FIG_00027742,2605.19104v1,2601.22189v1,ROBOTICS,IMAGING,0.8652556538581848,2,inter_paper
23559,25465,FIG_00023560,FIG_00025466,2605.19104v1,2605.12790v1,ROBOTICS,ROBOTICS,0.8612843155860901,3,inter_paper
23564,24024,FIG_00023565,FIG_00024025,2605.19038v1,2605.18895v1,ROBOTICS,ROBOTICS,0.7559263706207275,1,inter_paper
23567,28002,FIG_00023568,FIG_00028003,2605.19033v1,2601.17143v2,ROBOTICS,IMAGING,0.8856148719787598,1,inter_paper
23567,30016,FIG_00023568,FIG_00030017,2605.19033v1,2604.16642v2,ROBOTICS,BIOINFO,0.8666543960571289,2,inter_paper
23567,32228,FIG_00023568,FIG_00032229,2605.19033v1,2601.14183v2,ROBOTICS,BIOINFO,0.8632212281227112,3,inter_paper
23567,27294,FIG_00023568,FIG_00027295,2605.19033v1,2605.07041v1,ROBOTICS,ROBOTICS,0.8533651828765869,4,inter_paper
23567,30092,FIG_00023568,FIG_00030093,2605.19033v1,2604.13980v1,ROBOTICS,BIOINFO,0.8526909947395325,5,inter_paper
23567,29645,FIG_00023568,FIG_00029646,2605.19033v1,2605.02936v1,ROBOTICS,BIOINFO,0.8411831855773926,6,inter_paper
23568,23570,FIG_00023569,FIG_00023571,2605.19033v1,2605.19033v1,ROBOTICS,ROBOTICS,0.7966848015785217,1,intra_paper
23568,24024,FIG_00023569,FIG_00024025,2605.19033v1,2605.18895v1,ROBOTICS,ROBOTICS,0.7566497921943665,2,inter_paper
23568,24025,FIG_00023569,FIG_00024026,2605.19033v1,2605.18895v1,ROBOTICS,ROBOTICS,0.7541906833648682,3,inter_paper
23570,26417,FIG_00023571,FIG_00026418,2605.19033v1,2605.10034v1,ROBOTICS,ROBOTICS,0.7783784866333008,1,inter_paper
23570,24024,FIG_00023571,FIG_00024025,2605.19033v1,2605.18895v1,ROBOTICS,ROBOTICS,0.7714967131614685,2,inter_paper
23570,23572,FIG_00023571,FIG_00023573,2605.19033v1,2605.19033v1,ROBOTICS,ROBOTICS,0.7552403807640076,3,intra_paper
23578,25722,FIG_00023579,FIG_00025723,2605.19029v1,2605.12228v1,ROBOTICS,ROBOTICS,0.7691303491592407,1,inter_paper
23578,24373,FIG_00023579,FIG_00024374,2605.19029v1,2605.15999v1,ROBOTICS,ROBOTICS,0.7653575539588928,2,inter_paper
23580,23581,FIG_00023581,FIG_00023582,2605.19029v1,2605.19029v1,ROBOTICS,ROBOTICS,0.7597728967666626,1,intra_paper
23584,27183,FIG_00023585,FIG_00027184,2605.19029v1,2605.07560v2,ROBOTICS,ROBOTICS,0.8804261684417725,1,inter_paper
23584,23830,FIG_00023585,FIG_00023831,2605.19029v1,2605.18026v1,ROBOTICS,ROBOTICS,0.8675550222396851,2,inter_paper
23584,29409,FIG_00023585,FIG_00029410,2605.19029v1,2605.05778v2,ROBOTICS,BIOINFO,0.8651580810546875,3,inter_paper
23588,24785,FIG_00023589,FIG_00024786,2605.20264v1,2605.14944v1,ROBOTICS,ROBOTICS,0.8170590400695801,1,inter_paper
23588,31782,FIG_00023589,FIG_00031783,2605.20264v1,2602.03824v1,ROBOTICS,BIOINFO,0.7806054353713989,2,inter_paper
23588,30585,FIG_00023589,FIG_00030586,2605.20264v1,2603.21020v1,ROBOTICS,BIOINFO,0.77152419090271,3,inter_paper
23588,25622,FIG_00023589,FIG_00025623,2605.20264v1,2605.12624v2,ROBOTICS,ROBOTICS,0.7614551186561584,4,inter_paper
23588,33640,FIG_00023589,FIG_00033641,2605.20264v1,2512.02811v1,ROBOTICS,BIOINFO,0.7599655985832214,5,inter_paper
23588,32360,FIG_00023589,FIG_00032361,2605.20264v1,2601.10405v1,ROBOTICS,BIOINFO,0.7589669227600098,6,inter_paper
23590,33172,FIG_00023591,FIG_00033173,2605.20264v1,2512.13927v1,ROBOTICS,BIOINFO,0.7667425870895386,1,inter_paper
23595,24663,FIG_00023596,FIG_00024664,2605.19015v1,2605.15492v1,ROBOTICS,ROBOTICS,0.898097038269043,3,inter_paper
23595,33501,FIG_00023596,FIG_00033502,2605.19015v1,2512.05462v1,ROBOTICS,BIOINFO,0.8957926034927368,4,inter_paper
23595,26041,FIG_00023596,FIG_00026042,2605.19015v1,2605.11381v1,ROBOTICS,ROBOTICS,0.891075849533081,5,inter_paper
23597,32798,FIG_00023598,FIG_00032799,2605.19015v1,2512.23861v1,ROBOTICS,BIOINFO,0.8935760259628296,1,inter_paper
23597,32797,FIG_00023598,FIG_00032798,2605.19015v1,2512.23861v1,ROBOTICS,BIOINFO,0.8935760259628296,2,inter_paper
23597,29102,FIG_00023598,FIG_00029103,2605.19015v1,2605.16104v1,ROBOTICS,BIOINFO,0.8844892978668213,3,inter_paper
23597,28945,FIG_00023598,FIG_00028946,2605.19015v1,2605.19050v1,ROBOTICS,BIOINFO,0.8791736960411072,4,inter_paper
23597,29030,FIG_00023598,FIG_00029031,2605.19015v1,2605.17186v1,ROBOTICS,BIOINFO,0.8760062456130981,5,inter_paper
23598,25440,FIG_00023599,FIG_00025441,2605.19015v1,2605.12897v1,ROBOTICS,ROBOTICS,0.8930957913398743,1,inter_paper
23598,29966,FIG_00023599,FIG_00029967,2605.19015v1,2604.16851v1,ROBOTICS,BIOINFO,0.8927026987075806,2,inter_paper
23598,34027,FIG_00023599,FIG_00034028,2605.19015v1,2511.20723v1,ROBOTICS,BIOINFO,0.8918136358261108,3,inter_paper
23598,30917,FIG_00023599,FIG_00030918,2605.19015v1,2603.07279v1,ROBOTICS,BIOINFO,0.8881025314331055,4,inter_paper
23599,23883,FIG_00023600,FIG_00023884,2605.19009v1,2605.17681v1,ROBOTICS,ROBOTICS,0.7813662886619568,1,inter_paper
23599,24912,FIG_00023600,FIG_00024913,2605.19009v1,2605.14417v2,ROBOTICS,ROBOTICS,0.7502410411834717,2,inter_paper
23607,29003,FIG_00023608,FIG_00029004,2605.19004v1,2605.18552v1,ROBOTICS,BIOINFO,0.8647873401641846,1,inter_paper
23607,26692,FIG_00023608,FIG_00026693,2605.19004v1,2605.09441v1,ROBOTICS,ROBOTICS,0.8547511100769043,2,inter_paper
23607,28269,FIG_00023608,FIG_00028270,2605.19004v1,2601.14338v1,ROBOTICS,IMAGING,0.853154182434082,3,inter_paper
23607,31574,FIG_00023608,FIG_00031575,2605.19004v1,2602.10168v2,ROBOTICS,BIOINFO,0.832668125629425,4,inter_paper
23607,23622,FIG_00023608,FIG_00023623,2605.19004v1,2605.18746v2,ROBOTICS,ROBOTICS,0.8259349465370178,5,inter_paper
23607,24019,FIG_00023608,FIG_00024020,2605.19004v1,2605.18895v1,ROBOTICS,ROBOTICS,0.8240623474121094,6,inter_paper
23613,26210,FIG_00023614,FIG_00026211,2605.19004v1,2605.10738v1,ROBOTICS,ROBOTICS,0.86833655834198,2,inter_paper
23613,24569,FIG_00023614,FIG_00024570,2605.19004v1,2605.15619v1,ROBOTICS,ROBOTICS,0.860670804977417,3,inter_paper
23613,28207,FIG_00023614,FIG_00028208,2605.19004v1,2601.14406v1,ROBOTICS,IMAGING,0.8519837260246277,4,inter_paper
23613,24470,FIG_00023614,FIG_00024471,2605.19004v1,2605.15799v1,ROBOTICS,ROBOTICS,0.841646134853363,5,inter_paper
23613,34383,FIG_00023614,FIG_00034384,2605.19004v1,2511.11080v1,ROBOTICS,BIOINFO,0.8415355682373047,6,inter_paper
23614,26092,FIG_00023615,FIG_00026093,2605.19004v1,2605.16389v1,ROBOTICS,ROBOTICS,0.8981853723526001,1,inter_paper
23614,26091,FIG_00023615,FIG_00026092,2605.19004v1,2605.16389v1,ROBOTICS,ROBOTICS,0.897620677947998,2,inter_paper
23614,31842,FIG_00023615,FIG_00031843,2605.19004v1,2602.02128v2,ROBOTICS,BIOINFO,0.8952969312667847,3,inter_paper
23614,27676,FIG_00023615,FIG_00027677,2605.19004v1,2602.00186v1,ROBOTICS,IMAGING,0.8912060260772705,4,inter_paper
23614,31843,FIG_00023615,FIG_00031844,2605.19004v1,2602.02128v2,ROBOTICS,BIOINFO,0.8902289867401123,5,inter_paper
23614,31027,FIG_00023615,FIG_00031028,2605.19004v1,2603.04081v1,ROBOTICS,BIOINFO,0.8889753222465515,6,inter_paper
23614,28207,FIG_00023615,FIG_00028208,2605.19004v1,2601.14406v1,ROBOTICS,IMAGING,0.88735431432724,7,inter_paper
23615,25124,FIG_00023616,FIG_00025125,2605.19004v1,2605.13923v1,ROBOTICS,ROBOTICS,0.8871622085571289,1,inter_paper
23616,33293,FIG_00023617,FIG_00033294,2605.19004v1,2512.11605v2,ROBOTICS,BIOINFO,0.8962439298629761,1,inter_paper
23616,24346,FIG_00023617,FIG_00024347,2605.19004v1,2605.16056v1,ROBOTICS,ROBOTICS,0.878942608833313,2,inter_paper
23616,27940,FIG_00023617,FIG_00027941,2605.19004v1,2602.00102v1,ROBOTICS,IMAGING,0.872631311416626,3,inter_paper
23616,27231,FIG_00023617,FIG_00027232,2605.19004v1,2605.07325v1,ROBOTICS,ROBOTICS,0.8698247075080872,4,inter_paper
23617,33392,FIG_00023618,FIG_00033393,2605.19004v1,2512.07080v1,ROBOTICS,BIOINFO,0.8384824395179749,2,inter_paper
23617,33393,FIG_00023618,FIG_00033394,2605.19004v1,2512.07080v1,ROBOTICS,BIOINFO,0.8294568061828613,3,inter_paper
23617,34752,FIG_00023618,FIG_00034753,2605.19004v1,2605.30528v1,ROBOTICS,SIGNAL,0.8177411556243896,4,inter_paper
23617,24928,FIG_00023618,FIG_00024929,2605.19004v1,2605.14396v1,ROBOTICS,ROBOTICS,0.7771926522254944,5,inter_paper
23617,34251,FIG_00023618,FIG_00034252,2605.19004v1,2511.14826v1,ROBOTICS,BIOINFO,0.7734540700912476,6,inter_paper
23617,25340,FIG_00023618,FIG_00025341,2605.19004v1,2605.13123v1,ROBOTICS,ROBOTICS,0.7591888904571533,7,inter_paper
23619,29966,FIG_00023620,FIG_00029967,2605.19004v1,2604.16851v1,ROBOTICS,BIOINFO,0.8984741568565369,5,inter_paper
23620,23629,FIG_00023621,FIG_00023630,2605.18746v2,2605.18746v2,ROBOTICS,ROBOTICS,0.8151724338531494,1,intra_paper
23622,31574,FIG_00023623,FIG_00031575,2605.18746v2,2602.10168v2,ROBOTICS,BIOINFO,0.8970909118652344,1,inter_paper
23622,32242,FIG_00023623,FIG_00032243,2605.18746v2,2601.13926v1,ROBOTICS,BIOINFO,0.8934913277626038,2,inter_paper
23622,26597,FIG_00023623,FIG_00026598,2605.18746v2,2605.09613v1,ROBOTICS,ROBOTICS,0.8909749388694763,3,inter_paper
23622,29672,FIG_00023623,FIG_00029673,2605.18746v2,2605.00925v1,ROBOTICS,BIOINFO,0.8875885009765625,4,inter_paper
23622,30163,FIG_00023623,FIG_00030164,2605.18746v2,2604.09451v1,ROBOTICS,BIOINFO,0.8664709329605103,5,inter_paper
23622,34451,FIG_00023623,FIG_00034452,2605.18746v2,2511.09583v2,ROBOTICS,BIOINFO,0.8648655414581299,6,inter_paper
23622,26598,FIG_00023623,FIG_00026599,2605.18746v2,2605.09613v1,ROBOTICS,ROBOTICS,0.864378809928894,7,inter_paper
23623,28140,FIG_00023624,FIG_00028141,2605.18746v2,2601.15102v1,ROBOTICS,IMAGING,0.8987553715705872,5,inter_paper
23624,33736,FIG_00023625,FIG_00033737,2605.18746v2,2512.01462v1,ROBOTICS,BIOINFO,0.8463526964187622,1,inter_paper
23624,29316,FIG_00023625,FIG_00029317,2605.18746v2,2605.10978v3,ROBOTICS,BIOINFO,0.8424113988876343,2,inter_paper
23627,25797,FIG_00023628,FIG_00025798,2605.18746v2,2605.12084v1,ROBOTICS,ROBOTICS,0.891951858997345,1,inter_paper
23627,31134,FIG_00023628,FIG_00031135,2605.18746v2,2603.01396v2,ROBOTICS,BIOINFO,0.8582258224487305,2,inter_paper
23627,30458,FIG_00023628,FIG_00030459,2605.18746v2,2603.27017v2,ROBOTICS,BIOINFO,0.8363176584243774,3,inter_paper
23627,34451,FIG_00023628,FIG_00034452,2605.18746v2,2511.09583v2,ROBOTICS,BIOINFO,0.8092668056488037,4,inter_paper
23627,31372,FIG_00023628,FIG_00031373,2605.18746v2,2603.06618v1,ROBOTICS,BIOINFO,0.8047381639480591,5,inter_paper
23627,30986,FIG_00023628,FIG_00030987,2605.18746v2,2603.06740v2,ROBOTICS,BIOINFO,0.795001208782196,6,inter_paper
23628,34451,FIG_00023629,FIG_00034452,2605.18746v2,2511.09583v2,ROBOTICS,BIOINFO,0.846301794052124,1,inter_paper
23634,24715,FIG_00023635,FIG_00024716,2605.18729v1,2605.15298v1,ROBOTICS,ROBOTICS,0.8639426827430725,1,inter_paper
23634,24759,FIG_00023635,FIG_00024760,2605.18729v1,2605.15120v2,ROBOTICS,ROBOTICS,0.857094407081604,2,inter_paper
23634,26709,FIG_00023635,FIG_00026710,2605.18729v1,2605.09410v1,ROBOTICS,ROBOTICS,0.8511024117469788,3,inter_paper
23634,31132,FIG_00023635,FIG_00031133,2605.18729v1,2603.01396v2,ROBOTICS,BIOINFO,0.8448708057403564,4,inter_paper
23635,24008,FIG_00023636,FIG_00024009,2605.18729v1,2605.17336v1,ROBOTICS,ROBOTICS,0.7804489135742188,1,inter_paper
23635,26934,FIG_00023636,FIG_00026935,2605.18729v1,2605.08831v1,ROBOTICS,ROBOTICS,0.7660173177719116,2,inter_paper
23635,26110,FIG_00023636,FIG_00026111,2605.18729v1,2605.10925v1,ROBOTICS,ROBOTICS,0.7619314193725586,3,inter_paper
23640,24614,FIG_00023641,FIG_00024615,2605.18727v1,2605.15536v1,ROBOTICS,ROBOTICS,0.8873616456985474,1,inter_paper
23640,30977,FIG_00023641,FIG_00030978,2605.18727v1,2603.06740v2,ROBOTICS,BIOINFO,0.8761081695556641,2,inter_paper
23640,26411,FIG_00023641,FIG_00026412,2605.18727v1,2605.10051v1,ROBOTICS,ROBOTICS,0.8740136623382568,3,inter_paper
23640,27294,FIG_00023641,FIG_00027295,2605.18727v1,2605.07041v1,ROBOTICS,ROBOTICS,0.8690143823623657,4,inter_paper
23640,34864,FIG_00023641,FIG_00034865,2605.18727v1,2605.29171v1,ROBOTICS,SIGNAL,0.865607738494873,5,inter_paper
23642,30462,FIG_00023643,FIG_00030463,2605.18727v1,2603.26994v1,ROBOTICS,BIOINFO,0.8951740264892578,3,inter_paper
23642,31828,FIG_00023643,FIG_00031829,2605.18727v1,2602.02425v1,ROBOTICS,BIOINFO,0.8919615745544434,4,inter_paper
23642,29455,FIG_00023643,FIG_00029456,2605.18727v1,2605.05254v1,ROBOTICS,BIOINFO,0.8902068138122559,5,inter_paper
23649,27894,FIG_00023650,FIG_00027895,2605.18722v1,2601.18670v1,ROBOTICS,IMAGING,0.8866773843765259,1,inter_paper
23649,28076,FIG_00023650,FIG_00028077,2605.18722v1,2602.02508v1,ROBOTICS,IMAGING,0.8782676458358765,2,inter_paper
23649,25909,FIG_00023650,FIG_00025910,2605.18722v1,2605.11697v1,ROBOTICS,ROBOTICS,0.8780307173728943,3,inter_paper
23669,31738,FIG_00023670,FIG_00031739,2605.18617v1,2602.04916v3,ROBOTICS,BIOINFO,0.8863232135772705,2,inter_paper
23669,34392,FIG_00023670,FIG_00034393,2605.18617v1,2511.11769v1,ROBOTICS,BIOINFO,0.8808068633079529,3,inter_paper
23669,28269,FIG_00023670,FIG_00028270,2605.18617v1,2601.14338v1,ROBOTICS,IMAGING,0.8745713829994202,4,inter_paper
23669,26595,FIG_00023670,FIG_00026596,2605.18617v1,2605.09613v1,ROBOTICS,ROBOTICS,0.8725976943969727,5,inter_paper
23669,34499,FIG_00023670,FIG_00034500,2605.18617v1,2511.08802v1,ROBOTICS,BIOINFO,0.863564133644104,6,inter_paper
23673,24096,FIG_00023674,FIG_00024097,2605.18617v1,2605.17229v1,ROBOTICS,ROBOTICS,0.7769160866737366,1,inter_paper
23674,23683,FIG_00023675,FIG_00023684,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8957284688949585,1,intra_paper
23674,23675,FIG_00023675,FIG_00023676,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.860431969165802,2,intra_paper
23674,23684,FIG_00023675,FIG_00023685,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8555304408073425,3,intra_paper
23674,23686,FIG_00023675,FIG_00023687,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8135420083999634,4,intra_paper
23674,23676,FIG_00023675,FIG_00023677,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8077226281166077,5,intra_paper
23674,23678,FIG_00023675,FIG_00023679,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8049031496047974,6,intra_paper
23674,23681,FIG_00023675,FIG_00023682,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8006309270858765,7,intra_paper
23674,23685,FIG_00023675,FIG_00023686,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7915536165237427,8,intra_paper
23674,23680,FIG_00023675,FIG_00023681,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7863301038742065,9,intra_paper
23675,23680,FIG_00023676,FIG_00023681,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8878459930419922,1,intra_paper
23675,23678,FIG_00023676,FIG_00023679,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8765354156494141,2,intra_paper
23675,23684,FIG_00023676,FIG_00023685,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8760834336280823,3,intra_paper
23675,23681,FIG_00023676,FIG_00023682,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8428987264633179,4,intra_paper
23675,23685,FIG_00023676,FIG_00023686,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.835342526435852,5,intra_paper
23675,23686,FIG_00023676,FIG_00023687,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8305900692939758,6,intra_paper
23675,23676,FIG_00023676,FIG_00023677,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8234667778015137,7,intra_paper
23675,23683,FIG_00023676,FIG_00023684,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.815726637840271,8,intra_paper
23676,23686,FIG_00023677,FIG_00023687,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8865602016448975,1,intra_paper
23676,23679,FIG_00023677,FIG_00023680,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8782710433006287,2,intra_paper
23676,23684,FIG_00023677,FIG_00023685,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8669395446777344,3,intra_paper
23676,23678,FIG_00023677,FIG_00023679,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8474154472351074,4,intra_paper
23676,23685,FIG_00023677,FIG_00023686,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8443361520767212,5,intra_paper
23676,23677,FIG_00023677,FIG_00023678,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8360544443130493,6,intra_paper
23676,23681,FIG_00023677,FIG_00023682,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8337909579277039,7,intra_paper
23676,23680,FIG_00023677,FIG_00023681,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7622530460357666,8,intra_paper
23677,23685,FIG_00023678,FIG_00023686,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.846993088722229,1,intra_paper
23677,23679,FIG_00023678,FIG_00023680,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8031319379806519,2,intra_paper
23677,23678,FIG_00023678,FIG_00023679,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7947384119033813,3,intra_paper
23677,23684,FIG_00023678,FIG_00023685,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7923290133476257,4,intra_paper
23677,23686,FIG_00023678,FIG_00023687,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7888523936271667,5,intra_paper
23677,23681,FIG_00023678,FIG_00023682,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7787351608276367,6,intra_paper
23678,23680,FIG_00023679,FIG_00023681,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8799792528152466,2,intra_paper
23678,23684,FIG_00023679,FIG_00023685,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8545339703559875,3,intra_paper
23678,23686,FIG_00023679,FIG_00023687,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8310378789901733,4,intra_paper
23678,23681,FIG_00023679,FIG_00023682,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8016712665557861,5,intra_paper
23678,23683,FIG_00023679,FIG_00023684,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.7982205152511597,6,intra_paper
23678,23679,FIG_00023679,FIG_00023680,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.795784592628479,7,intra_paper
23679,23686,FIG_00023680,FIG_00023687,2605.18617v1,2605.18617v1,ROBOTICS,ROBOTICS,0.8691065907478333,1,intra_paper
