anchor_id,positive_id,negative_id
FIG_00034091,FIG_00034100,FIG_00034095
FIG_00021506,FIG_00021507,FIG_00034624
FIG_00007058,FIG_00007061,FIG_00007060
FIG_00007058,FIG_00007061,FIG_00007062
FIG_00007058,FIG_00007061,FIG_00007059
FIG_00007058,FIG_00007061,FIG_00007068
FIG_00007058,FIG_00007061,FIG_00007409
FIG_00024266,FIG_00024267,FIG_00025545
FIG_00024266,FIG_00024267,FIG_00034055
FIG_00024266,FIG_00024267,FIG_00034330
FIG_00024266,FIG_00024267,FIG_00033506
FIG_00003728,FIG_00003729,FIG_00015137
FIG_00003728,FIG_00003729,FIG_00023948
FIG_00003728,FIG_00003729,FIG_00015138
FIG_00003728,FIG_00003729,FIG_00004987
FIG_00003728,FIG_00003729,FIG_00031110
FIG_00015354,FIG_00015383,FIG_00021999
FIG_00015354,FIG_00015383,FIG_00019569
FIG_00015354,FIG_00015383,FIG_00021166
FIG_00015354,FIG_00015383,FIG_00029070
FIG_00015354,FIG_00015383,FIG_00019522
FIG_00012752,FIG_00012754,FIG_00034587
FIG_00012752,FIG_00012754,FIG_00024106
FIG_00012752,FIG_00012754,FIG_00015259
FIG_00012752,FIG_00012754,FIG_00031602
FIG_00012752,FIG_00012754,FIG_00022547
FIG_00012752,FIG_00012753,FIG_00034587
FIG_00012752,FIG_00012753,FIG_00024106
FIG_00012752,FIG_00012753,FIG_00015259
FIG_00012752,FIG_00012753,FIG_00031602
FIG_00012752,FIG_00012753,FIG_00022547
FIG_00004401,FIG_00004403,FIG_00015080
FIG_00004401,FIG_00004403,FIG_00018906
FIG_00004401,FIG_00004403,FIG_00030425
FIG_00004401,FIG_00004403,FIG_00009460
FIG_00004401,FIG_00004403,FIG_00006827
FIG_00010832,FIG_00010833,FIG_00017081
FIG_00010832,FIG_00010833,FIG_00017080
FIG_00010832,FIG_00010833,FIG_00017085
FIG_00010832,FIG_00010833,FIG_00017071
FIG_00010832,FIG_00010833,FIG_00018861
FIG_00034912,FIG_00034915,FIG_00034919
FIG_00034912,FIG_00034915,FIG_00034917
FIG_00034912,FIG_00034915,FIG_00034920
FIG_00034912,FIG_00034914,FIG_00034919
FIG_00034912,FIG_00034914,FIG_00034917
FIG_00034912,FIG_00034914,FIG_00034920
FIG_00022939,FIG_00022943,FIG_00022940
FIG_00022939,FIG_00022943,FIG_00022941
FIG_00022939,FIG_00022943,FIG_00022948
FIG_00022939,FIG_00022943,FIG_00022947
FIG_00022939,FIG_00022943,FIG_00022944
FIG_00013499,FIG_00013501,FIG_00013506
FIG_00013499,FIG_00013501,FIG_00013503
FIG_00013499,FIG_00013505,FIG_00013506
FIG_00013499,FIG_00013505,FIG_00013503
FIG_00013499,FIG_00013500,FIG_00013506
FIG_00013499,FIG_00013500,FIG_00013503
FIG_00027445,FIG_00027446,FIG_00027458
FIG_00027445,FIG_00027446,FIG_00034283
FIG_00027445,FIG_00027446,FIG_00031391
FIG_00027445,FIG_00027446,FIG_00034354
FIG_00027445,FIG_00027446,FIG_00033512
FIG_00013140,FIG_00013144,FIG_00025768
FIG_00013140,FIG_00013144,FIG_00020654
FIG_00013140,FIG_00013144,FIG_00025949
FIG_00013140,FIG_00013144,FIG_00024030
FIG_00013140,FIG_00013144,FIG_00016392
FIG_00011337,FIG_00011343,FIG_00030644
FIG_00011337,FIG_00011355,FIG_00030644
FIG_00030562,FIG_00030563,FIG_00031379
FIG_00030562,FIG_00030563,FIG_00031827
FIG_00030562,FIG_00030563,FIG_00034139
FIG_00030562,FIG_00030563,FIG_00031629
FIG_00030562,FIG_00030563,FIG_00030787
FIG_00005106,FIG_00005114,FIG_00006137
FIG_00005106,FIG_00005114,FIG_00010474
FIG_00005106,FIG_00005114,FIG_00012260
FIG_00005106,FIG_00005114,FIG_00028510
FIG_00005106,FIG_00005114,FIG_00012439
FIG_00005557,FIG_00005560,FIG_00016263
FIG_00005557,FIG_00005560,FIG_00016262
FIG_00005557,FIG_00005560,FIG_00013686
FIG_00005557,FIG_00005560,FIG_00013685
FIG_00005557,FIG_00005560,FIG_00013687
FIG_00005557,FIG_00005558,FIG_00016263
FIG_00005557,FIG_00005558,FIG_00016262
FIG_00005557,FIG_00005558,FIG_00013686
FIG_00005557,FIG_00005558,FIG_00013685
FIG_00005557,FIG_00005558,FIG_00013687
FIG_00008611,FIG_00008618,FIG_00032129
FIG_00008611,FIG_00008618,FIG_00018045
FIG_00008611,FIG_00008618,FIG_00031362
FIG_00008611,FIG_00008618,FIG_00015136
FIG_00008611,FIG_00008618,FIG_00009656
FIG_00008611,FIG_00008617,FIG_00032129
FIG_00008611,FIG_00008617,FIG_00018045
FIG_00008611,FIG_00008617,FIG_00031362
FIG_00008611,FIG_00008617,FIG_00015136
FIG_00008611,FIG_00008617,FIG_00009656
FIG_00008611,FIG_00008612,FIG_00032129
FIG_00008611,FIG_00008612,FIG_00018045
FIG_00008611,FIG_00008612,FIG_00031362
FIG_00008611,FIG_00008612,FIG_00015136
FIG_00008611,FIG_00008612,FIG_00009656
FIG_00010532,FIG_00010538,FIG_00033155
FIG_00010532,FIG_00010538,FIG_00033686
FIG_00010532,FIG_00010538,FIG_00014676
FIG_00010532,FIG_00010538,FIG_00014677
FIG_00010532,FIG_00010538,FIG_00012526
FIG_00010532,FIG_00010542,FIG_00033155
FIG_00010532,FIG_00010542,FIG_00033686
FIG_00010532,FIG_00010542,FIG_00014676
FIG_00010532,FIG_00010542,FIG_00014677
FIG_00010532,FIG_00010542,FIG_00012526
FIG_00010830,FIG_00010833,FIG_00017081
FIG_00010830,FIG_00010833,FIG_00017080
FIG_00010830,FIG_00010833,FIG_00017085
FIG_00010830,FIG_00010833,FIG_00018861
FIG_00010830,FIG_00010833,FIG_00017084
FIG_00010830,FIG_00010832,FIG_00017081
FIG_00010830,FIG_00010832,FIG_00017080
FIG_00010830,FIG_00010832,FIG_00017085
FIG_00010830,FIG_00010832,FIG_00018861
FIG_00010830,FIG_00010832,FIG_00017084
FIG_00010830,FIG_00010831,FIG_00017081
FIG_00010830,FIG_00010831,FIG_00017080
FIG_00010830,FIG_00010831,FIG_00017085
FIG_00010830,FIG_00010831,FIG_00018861
FIG_00010830,FIG_00010831,FIG_00017084
FIG_00005520,FIG_00005521,FIG_00005526
FIG_00005520,FIG_00005521,FIG_00031728
FIG_00005520,FIG_00005521,FIG_00028907
FIG_00005520,FIG_00005521,FIG_00032897
FIG_00005520,FIG_00005521,FIG_00032512
FIG_00016975,FIG_00016979,FIG_00027113
FIG_00016975,FIG_00016979,FIG_00027423
FIG_00016975,FIG_00016979,FIG_00030119
FIG_00016975,FIG_00016979,FIG_00017547
FIG_00016975,FIG_00016977,FIG_00027113
FIG_00016975,FIG_00016977,FIG_00027423
FIG_00016975,FIG_00016977,FIG_00030119
FIG_00016975,FIG_00016977,FIG_00017547
FIG_00015143,FIG_00015144,FIG_00015148
FIG_00034253,FIG_00034255,FIG_00034254
FIG_00031948,FIG_00031949,FIG_00034078
FIG_00031948,FIG_00031949,FIG_00032359
FIG_00020503,FIG_00020507,FIG_00020514
FIG_00020503,FIG_00020507,FIG_00027825
FIG_00020503,FIG_00020507,FIG_00027732
FIG_00020503,FIG_00020507,FIG_00031396
FIG_00020503,FIG_00020507,FIG_00027733
FIG_00020503,FIG_00028132,FIG_00020514
FIG_00020503,FIG_00028132,FIG_00027825
FIG_00020503,FIG_00028132,FIG_00027732
FIG_00020503,FIG_00028132,FIG_00031396
FIG_00020503,FIG_00028132,FIG_00027733
FIG_00025595,FIG_00025597,FIG_00032878
FIG_00025595,FIG_00025597,FIG_00034168
FIG_00025595,FIG_00025597,FIG_00033805
FIG_00025595,FIG_00025600,FIG_00032878
FIG_00025595,FIG_00025600,FIG_00034168
FIG_00025595,FIG_00025600,FIG_00033805
FIG_00025595,FIG_00025598,FIG_00032878
FIG_00025595,FIG_00025598,FIG_00034168
FIG_00025595,FIG_00025598,FIG_00033805
FIG_00002888,FIG_00002889,FIG_00004197
FIG_00002888,FIG_00002889,FIG_00004068
FIG_00002888,FIG_00002889,FIG_00005470
FIG_00002888,FIG_00002889,FIG_00021160
FIG_00002888,FIG_00002889,FIG_00004069
FIG_00005787,FIG_00005789,FIG_00017558
FIG_00005787,FIG_00005789,FIG_00017557
FIG_00005787,FIG_00005789,FIG_00017559
FIG_00005787,FIG_00005789,FIG_00031025
FIG_00005787,FIG_00005789,FIG_00017549
FIG_00005787,FIG_00005788,FIG_00017558
FIG_00005787,FIG_00005788,FIG_00017557
FIG_00005787,FIG_00005788,FIG_00017559
FIG_00005787,FIG_00005788,FIG_00031025
FIG_00005787,FIG_00005788,FIG_00017549
FIG_00010911,FIG_00010912,FIG_00026301
FIG_00010911,FIG_00010912,FIG_00023604
FIG_00010911,FIG_00010912,FIG_00031532
FIG_00010911,FIG_00010912,FIG_00020372
FIG_00010911,FIG_00010912,FIG_00012851
FIG_00010831,FIG_00010833,FIG_00017081
FIG_00010831,FIG_00010833,FIG_00017080
FIG_00010831,FIG_00010833,FIG_00017085
FIG_00010831,FIG_00010833,FIG_00017071
FIG_00010831,FIG_00010833,FIG_00018861
FIG_00010321,FIG_00010323,FIG_00022236
FIG_00010321,FIG_00010323,FIG_00032879
FIG_00010321,FIG_00010323,FIG_00031261
FIG_00010321,FIG_00010323,FIG_00028820
FIG_00010321,FIG_00010323,FIG_00016797
FIG_00007439,FIG_00026311,FIG_00009061
FIG_00007439,FIG_00026311,FIG_00031109
FIG_00019200,FIG_00019204,FIG_00019205
FIG_00019200,FIG_00019204,FIG_00019206
FIG_00004414,FIG_00008338,FIG_00011928
FIG_00004414,FIG_00008338,FIG_00025951
FIG_00004414,FIG_00008338,FIG_00005927
FIG_00004414,FIG_00008340,FIG_00011928
FIG_00004414,FIG_00008340,FIG_00025951
FIG_00004414,FIG_00008340,FIG_00005927
FIG_00005535,FIG_00005539,FIG_00006158
FIG_00005535,FIG_00005539,FIG_00028101
FIG_00005535,FIG_00005539,FIG_00006116
FIG_00005535,FIG_00005539,FIG_00006115
FIG_00005535,FIG_00005539,FIG_00018527
FIG_00005535,FIG_00005543,FIG_00006158
FIG_00005535,FIG_00005543,FIG_00028101
FIG_00005535,FIG_00005543,FIG_00006116
FIG_00005535,FIG_00005543,FIG_00006115
FIG_00005535,FIG_00005543,FIG_00018527
FIG_00005535,FIG_00005541,FIG_00006158
FIG_00005535,FIG_00005541,FIG_00028101
FIG_00005535,FIG_00005541,FIG_00006116
FIG_00005535,FIG_00005541,FIG_00006115
FIG_00005535,FIG_00005541,FIG_00018527
FIG_00028968,FIG_00028969,FIG_00029381
FIG_00028968,FIG_00028969,FIG_00029243
FIG_00028968,FIG_00028969,FIG_00033466
FIG_00028968,FIG_00028969,FIG_00031809
FIG_00028968,FIG_00028969,FIG_00030869
FIG_00028968,FIG_00028970,FIG_00029381
FIG_00028968,FIG_00028970,FIG_00029243
FIG_00028968,FIG_00028970,FIG_00033466
FIG_00028968,FIG_00028970,FIG_00031809
FIG_00028968,FIG_00028970,FIG_00030869
FIG_00003988,FIG_00003989,FIG_00017764
FIG_00003988,FIG_00003989,FIG_00016694
FIG_00003988,FIG_00003989,FIG_00028497
FIG_00003988,FIG_00003989,FIG_00007553
FIG_00003988,FIG_00003989,FIG_00006477
FIG_00000122,FIG_00000133,FIG_00031159
FIG_00000122,FIG_00000133,FIG_00015425
FIG_00000122,FIG_00000133,FIG_00031158
FIG_00000122,FIG_00000133,FIG_00028765
FIG_00000122,FIG_00000133,FIG_00031167
FIG_00000122,FIG_00000132,FIG_00031159
FIG_00000122,FIG_00000132,FIG_00015425
FIG_00000122,FIG_00000132,FIG_00031158
FIG_00000122,FIG_00000132,FIG_00028765
FIG_00000122,FIG_00000132,FIG_00031167
FIG_00011502,FIG_00011503,FIG_00030180
FIG_00011502,FIG_00011503,FIG_00032626
FIG_00011502,FIG_00011503,FIG_00027413
FIG_00011502,FIG_00011503,FIG_00022856
FIG_00011502,FIG_00011503,FIG_00033428
FIG_00010619,FIG_00010620,FIG_00020281
FIG_00010619,FIG_00010620,FIG_00025231
FIG_00010619,FIG_00010620,FIG_00015441
FIG_00010619,FIG_00010620,FIG_00031074
FIG_00010619,FIG_00010620,FIG_00034730
FIG_00009770,FIG_00009772,FIG_00017845
FIG_00009770,FIG_00009772,FIG_00033294
FIG_00009770,FIG_00009772,FIG_00028581
FIG_00009770,FIG_00009772,FIG_00021652
FIG_00009770,FIG_00009772,FIG_00010834
FIG_00009770,FIG_00009771,FIG_00017845
FIG_00009770,FIG_00009771,FIG_00033294
FIG_00009770,FIG_00009771,FIG_00028581
FIG_00009770,FIG_00009771,FIG_00021652
FIG_00009770,FIG_00009771,FIG_00010834
FIG_00003005,FIG_00003007,FIG_00029105
FIG_00003005,FIG_00003007,FIG_00029106
FIG_00003005,FIG_00003007,FIG_00015106
FIG_00003005,FIG_00003007,FIG_00008810
FIG_00003005,FIG_00003007,FIG_00022042
FIG_00027799,FIG_00027801,FIG_00029028
FIG_00027799,FIG_00027801,FIG_00031727
FIG_00027799,FIG_00027800,FIG_00029028
FIG_00027799,FIG_00027800,FIG_00031727
FIG_00001039,FIG_00030147,FIG_00019703
FIG_00001039,FIG_00030147,FIG_00014766
FIG_00001039,FIG_00030147,FIG_00005634
FIG_00001039,FIG_00030147,FIG_00002482
FIG_00001039,FIG_00030147,FIG_00007765
FIG_00006157,FIG_00006159,FIG_00023861
FIG_00006157,FIG_00006159,FIG_00031600
FIG_00006157,FIG_00006159,FIG_00013267
FIG_00006157,FIG_00006159,FIG_00022912
FIG_00006157,FIG_00006159,FIG_00019691
FIG_00020504,FIG_00020507,FIG_00020511
FIG_00020504,FIG_00020507,FIG_00020514
FIG_00020504,FIG_00020507,FIG_00028132
FIG_00020504,FIG_00020507,FIG_00027732
FIG_00020504,FIG_00020507,FIG_00027733
FIG_00021021,FIG_00021036,FIG_00021030
FIG_00021021,FIG_00021032,FIG_00021030
FIG_00021021,FIG_00021026,FIG_00021030
FIG_00007910,FIG_00007927,FIG_00029317
FIG_00007910,FIG_00007927,FIG_00013267
FIG_00007910,FIG_00007927,FIG_00012215
FIG_00007910,FIG_00007927,FIG_00022429
FIG_00007910,FIG_00007925,FIG_00029317
FIG_00007910,FIG_00007925,FIG_00013267
FIG_00007910,FIG_00007925,FIG_00012215
FIG_00007910,FIG_00007925,FIG_00022429
FIG_00007910,FIG_00007933,FIG_00029317
FIG_00007910,FIG_00007933,FIG_00013267
FIG_00007910,FIG_00007933,FIG_00012215
FIG_00007910,FIG_00007933,FIG_00022429
FIG_00022131,FIG_00022132,FIG_00022169
FIG_00022131,FIG_00022132,FIG_00023549
FIG_00022131,FIG_00022132,FIG_00023547
FIG_00022131,FIG_00022132,FIG_00032361
FIG_00022131,FIG_00022132,FIG_00032360
FIG_00007578,FIG_00007583,FIG_00009839
FIG_00007578,FIG_00007583,FIG_00014897
FIG_00007578,FIG_00007583,FIG_00015839
FIG_00007578,FIG_00007583,FIG_00019351
FIG_00007578,FIG_00007583,FIG_00014907
FIG_00004577,FIG_00004579,FIG_00015097
FIG_00004577,FIG_00004579,FIG_00022382
FIG_00004577,FIG_00004579,FIG_00017928
FIG_00007982,FIG_00007983,FIG_00026828
FIG_00007982,FIG_00007983,FIG_00012586
FIG_00007982,FIG_00007983,FIG_00028585
FIG_00007982,FIG_00007983,FIG_00011307
FIG_00007982,FIG_00007983,FIG_00012588
FIG_00001503,FIG_00001505,FIG_00004216
FIG_00001503,FIG_00001505,FIG_00008711
FIG_00001503,FIG_00001505,FIG_00009745
FIG_00001503,FIG_00001505,FIG_00004106
FIG_00010815,FIG_00010816,FIG_00015847
FIG_00010815,FIG_00010816,FIG_00011450
FIG_00010815,FIG_00010816,FIG_00029538
FIG_00010815,FIG_00010816,FIG_00025788
FIG_00010815,FIG_00010816,FIG_00015849
FIG_00004265,FIG_00004266,FIG_00029995
FIG_00004265,FIG_00004266,FIG_00028691
FIG_00004265,FIG_00004266,FIG_00006662
FIG_00004265,FIG_00004266,FIG_00017661
FIG_00004265,FIG_00004266,FIG_00013986
FIG_00003849,FIG_00003851,FIG_00029351
FIG_00003849,FIG_00003851,FIG_00009442
FIG_00003849,FIG_00003851,FIG_00032960
FIG_00003849,FIG_00003851,FIG_00022810
FIG_00003849,FIG_00003851,FIG_00027053
FIG_00003849,FIG_00003850,FIG_00029351
FIG_00003849,FIG_00003850,FIG_00009442
FIG_00003849,FIG_00003850,FIG_00032960
FIG_00003849,FIG_00003850,FIG_00022810
FIG_00003849,FIG_00003850,FIG_00027053
FIG_00003849,FIG_00003853,FIG_00029351
FIG_00003849,FIG_00003853,FIG_00009442
FIG_00003849,FIG_00003853,FIG_00032960
FIG_00003849,FIG_00003853,FIG_00022810
FIG_00003849,FIG_00003853,FIG_00027053
FIG_00028356,FIG_00028357,FIG_00034231
FIG_00028356,FIG_00028357,FIG_00030217
FIG_00028356,FIG_00028357,FIG_00029032
FIG_00028356,FIG_00028357,FIG_00030391
FIG_00028356,FIG_00028357,FIG_00033559
FIG_00015776,FIG_00015780,FIG_00025905
FIG_00015776,FIG_00015780,FIG_00022832
FIG_00015776,FIG_00015780,FIG_00016251
FIG_00015776,FIG_00015780,FIG_00026399
FIG_00015776,FIG_00015780,FIG_00016252
FIG_00008247,FIG_00008256,FIG_00010913
FIG_00008247,FIG_00008256,FIG_00011679
FIG_00008247,FIG_00008256,FIG_00018346
FIG_00008247,FIG_00008256,FIG_00022285
FIG_00008247,FIG_00008256,FIG_00009712
FIG_00018742,FIG_00018745,FIG_00031343
FIG_00018742,FIG_00018745,FIG_00020911
FIG_00018742,FIG_00018745,FIG_00031074
FIG_00018742,FIG_00018745,FIG_00032364
FIG_00018742,FIG_00018745,FIG_00025231
FIG_00018742,FIG_00018743,FIG_00031343
FIG_00018742,FIG_00018743,FIG_00020911
FIG_00018742,FIG_00018743,FIG_00031074
FIG_00018742,FIG_00018743,FIG_00032364
FIG_00018742,FIG_00018743,FIG_00025231
FIG_00019061,FIG_00019064,FIG_00019656
FIG_00019061,FIG_00019064,FIG_00027098
FIG_00019061,FIG_00019064,FIG_00025260
FIG_00019061,FIG_00019064,FIG_00028383
FIG_00019061,FIG_00019064,FIG_00026712
FIG_00029265,FIG_00029267,FIG_00034167
FIG_00029265,FIG_00029267,FIG_00034592
FIG_00029265,FIG_00029267,FIG_00033328
FIG_00029265,FIG_00029267,FIG_00030315
FIG_00029265,FIG_00029267,FIG_00031433
FIG_00029265,FIG_00029266,FIG_00034167
FIG_00029265,FIG_00029266,FIG_00034592
FIG_00029265,FIG_00029266,FIG_00033328
FIG_00029265,FIG_00029266,FIG_00030315
FIG_00029265,FIG_00029266,FIG_00031433
FIG_00031178,FIG_00031181,FIG_00033563
FIG_00031178,FIG_00031181,FIG_00032882
FIG_00031178,FIG_00031181,FIG_00033564
FIG_00031178,FIG_00031181,FIG_00031569
FIG_00031178,FIG_00031181,FIG_00033555
FIG_00003341,FIG_00003343,FIG_00003344
FIG_00003341,FIG_00003343,FIG_00005235
FIG_00003341,FIG_00003343,FIG_00018069
FIG_00003341,FIG_00003343,FIG_00033376
FIG_00003341,FIG_00003342,FIG_00003344
FIG_00003341,FIG_00003342,FIG_00005235
FIG_00003341,FIG_00003342,FIG_00018069
FIG_00003341,FIG_00003342,FIG_00033376
FIG_00011760,FIG_00021199,FIG_00031789
FIG_00011760,FIG_00021199,FIG_00012139
FIG_00011760,FIG_00021199,FIG_00025226
FIG_00011760,FIG_00021199,FIG_00026500
FIG_00011760,FIG_00021199,FIG_00017867
FIG_00025136,FIG_00025138,FIG_00030350
FIG_00025136,FIG_00025138,FIG_00031422
FIG_00025136,FIG_00025138,FIG_00030349
FIG_00025136,FIG_00025138,FIG_00025982
FIG_00025136,FIG_00025138,FIG_00025872
FIG_00025136,FIG_00025139,FIG_00030350
FIG_00025136,FIG_00025139,FIG_00031422
FIG_00025136,FIG_00025139,FIG_00030349
FIG_00025136,FIG_00025139,FIG_00025982
FIG_00025136,FIG_00025139,FIG_00025872
FIG_00000629,FIG_00000632,FIG_00004214
FIG_00000629,FIG_00000632,FIG_00028510
FIG_00000629,FIG_00000632,FIG_00015106
FIG_00000629,FIG_00000632,FIG_00028837
FIG_00000629,FIG_00000632,FIG_00004209
FIG_00005537,FIG_00005541,FIG_00006117
FIG_00005537,FIG_00005541,FIG_00013427
FIG_00005537,FIG_00005541,FIG_00006115
FIG_00005537,FIG_00005541,FIG_00006105
FIG_00005537,FIG_00005541,FIG_00006118
FIG_00005537,FIG_00005543,FIG_00006117
FIG_00005537,FIG_00005543,FIG_00013427
FIG_00005537,FIG_00005543,FIG_00006115
FIG_00005537,FIG_00005543,FIG_00006105
FIG_00005537,FIG_00005543,FIG_00006118
FIG_00005537,FIG_00005539,FIG_00006117
FIG_00005537,FIG_00005539,FIG_00013427
FIG_00005537,FIG_00005539,FIG_00006115
FIG_00005537,FIG_00005539,FIG_00006105
FIG_00005537,FIG_00005539,FIG_00006118
FIG_00003040,FIG_00003042,FIG_00031676
FIG_00003040,FIG_00003042,FIG_00021839
FIG_00003040,FIG_00003042,FIG_00031679
FIG_00003040,FIG_00003042,FIG_00003892
FIG_00003040,FIG_00003042,FIG_00023709
FIG_00018392,FIG_00018394,FIG_00032915
FIG_00018392,FIG_00018394,FIG_00028024
FIG_00018392,FIG_00018394,FIG_00032921
FIG_00018392,FIG_00018394,FIG_00028835
FIG_00018392,FIG_00018394,FIG_00028023
FIG_00018392,FIG_00018396,FIG_00032915
FIG_00018392,FIG_00018396,FIG_00028024
FIG_00018392,FIG_00018396,FIG_00032921
FIG_00018392,FIG_00018396,FIG_00028835
FIG_00018392,FIG_00018396,FIG_00028023
FIG_00019732,FIG_00020508,FIG_00020097
FIG_00019732,FIG_00020508,FIG_00030655
FIG_00019732,FIG_00020508,FIG_00029400
FIG_00019732,FIG_00020513,FIG_00020097
FIG_00019732,FIG_00020513,FIG_00030655
FIG_00019732,FIG_00020513,FIG_00029400
FIG_00019732,FIG_00020512,FIG_00020097
FIG_00019732,FIG_00020512,FIG_00030655
FIG_00019732,FIG_00020512,FIG_00029400
FIG_00008448,FIG_00008462,FIG_00029909
FIG_00008448,FIG_00008462,FIG_00026835
FIG_00008448,FIG_00008462,FIG_00017700
FIG_00008448,FIG_00008462,FIG_00029907
FIG_00008448,FIG_00008462,FIG_00030386
FIG_00008448,FIG_00008464,FIG_00029909
FIG_00008448,FIG_00008464,FIG_00026835
FIG_00008448,FIG_00008464,FIG_00017700
FIG_00008448,FIG_00008464,FIG_00029907
FIG_00008448,FIG_00008464,FIG_00030386
FIG_00008448,FIG_00008449,FIG_00029909
FIG_00008448,FIG_00008449,FIG_00026835
FIG_00008448,FIG_00008449,FIG_00017700
FIG_00008448,FIG_00008449,FIG_00029907
FIG_00008448,FIG_00008449,FIG_00030386
FIG_00016157,FIG_00016158,FIG_00016166
FIG_00016157,FIG_00016158,FIG_00016161
FIG_00016157,FIG_00016158,FIG_00030181
FIG_00016157,FIG_00016158,FIG_00030180
FIG_00016157,FIG_00016158,FIG_00032622
FIG_00016226,FIG_00016228,FIG_00020218
FIG_00016226,FIG_00016228,FIG_00032778
FIG_00016226,FIG_00016228,FIG_00026110
FIG_00016226,FIG_00016227,FIG_00020218
FIG_00016226,FIG_00016227,FIG_00032778
FIG_00016226,FIG_00016227,FIG_00026110
FIG_00009146,FIG_00009150,FIG_00021953
FIG_00009146,FIG_00009150,FIG_00021108
FIG_00017080,FIG_00017081,FIG_00017085
FIG_00017080,FIG_00017081,FIG_00017084
FIG_00017080,FIG_00017081,FIG_00018861
FIG_00005125,FIG_00005126,FIG_00005127
FIG_00005125,FIG_00005126,FIG_00007391
FIG_00005125,FIG_00005126,FIG_00016130
FIG_00005125,FIG_00005126,FIG_00022912
FIG_00005125,FIG_00005126,FIG_00015762
FIG_00012753,FIG_00012754,FIG_00034587
FIG_00012753,FIG_00012754,FIG_00015259
FIG_00012753,FIG_00012754,FIG_00024106
FIG_00012753,FIG_00012754,FIG_00031602
FIG_00012753,FIG_00012754,FIG_00028713
FIG_00010048,FIG_00010050,FIG_00011583
FIG_00010048,FIG_00010050,FIG_00022149
FIG_00010048,FIG_00010050,FIG_00031695
FIG_00010048,FIG_00010050,FIG_00015418
FIG_00010048,FIG_00010050,FIG_00031439
FIG_00010048,FIG_00010052,FIG_00011583
FIG_00010048,FIG_00010052,FIG_00022149
FIG_00010048,FIG_00010052,FIG_00031695
FIG_00010048,FIG_00010052,FIG_00015418
FIG_00010048,FIG_00010052,FIG_00031439
FIG_00010048,FIG_00010051,FIG_00011583
FIG_00010048,FIG_00010051,FIG_00022149
FIG_00010048,FIG_00010051,FIG_00031695
FIG_00010048,FIG_00010051,FIG_00015418
FIG_00010048,FIG_00010051,FIG_00031439
FIG_00003425,FIG_00003426,FIG_00003427
FIG_00003425,FIG_00003426,FIG_00009905
FIG_00003425,FIG_00003426,FIG_00033785
FIG_00003425,FIG_00003426,FIG_00032018
FIG_00003425,FIG_00003426,FIG_00033781
FIG_00007267,FIG_00007268,FIG_00011240
FIG_00007267,FIG_00007268,FIG_00011680
FIG_00007267,FIG_00007268,FIG_00010471
FIG_00007267,FIG_00007268,FIG_00030121
FIG_00007267,FIG_00007268,FIG_00029751
FIG_00032462,FIG_00032463,FIG_00033138
FIG_00032462,FIG_00032463,FIG_00033140
FIG_00032462,FIG_00032463,FIG_00032976
FIG_00032462,FIG_00032463,FIG_00033139
FIG_00032462,FIG_00032463,FIG_00034454
FIG_00008841,FIG_00008846,FIG_00030124
FIG_00008841,FIG_00008846,FIG_00028548
FIG_00008841,FIG_00008846,FIG_00014698
FIG_00008841,FIG_00008846,FIG_00033018
FIG_00008841,FIG_00008846,FIG_00025352
FIG_00022994,FIG_00022996,FIG_00034662
FIG_00022994,FIG_00022996,FIG_00023761
FIG_00022994,FIG_00022996,FIG_00031414
FIG_00022994,FIG_00022996,FIG_00030386
FIG_00020392,FIG_00020393,FIG_00029837
FIG_00020392,FIG_00020393,FIG_00022832
FIG_00020392,FIG_00020393,FIG_00034808
FIG_00020392,FIG_00020393,FIG_00025690
FIG_00020392,FIG_00020393,FIG_00033057
FIG_00005627,FIG_00005629,FIG_00006924
FIG_00005627,FIG_00005629,FIG_00010295
FIG_00005627,FIG_00005629,FIG_00017964
FIG_00005627,FIG_00005629,FIG_00008501
FIG_00005627,FIG_00005629,FIG_00010017
FIG_00005627,FIG_00005631,FIG_00006924
FIG_00005627,FIG_00005631,FIG_00010295
FIG_00005627,FIG_00005631,FIG_00017964
FIG_00005627,FIG_00005631,FIG_00008501
FIG_00005627,FIG_00005631,FIG_00010017
FIG_00005627,FIG_00005630,FIG_00006924
FIG_00005627,FIG_00005630,FIG_00010295
FIG_00005627,FIG_00005630,FIG_00017964
FIG_00005627,FIG_00005630,FIG_00008501
FIG_00005627,FIG_00005630,FIG_00010017
FIG_00026664,FIG_00026666,FIG_00026899
FIG_00026664,FIG_00026666,FIG_00034587
FIG_00026664,FIG_00026666,FIG_00028713
FIG_00026664,FIG_00026666,FIG_00032361
FIG_00009744,FIG_00009745,FIG_00010985
FIG_00009744,FIG_00009745,FIG_00019132
FIG_00009744,FIG_00009745,FIG_00031316
FIG_00009744,FIG_00009745,FIG_00033519
