figure_id,paper_id,field,category,page,image_path,figure_x1,figure_y1,figure_x2,figure_y2,caption_x1,caption_y1,caption_x2,caption_y2
FIG_00030271,2604.07368v1,BIOINFO,q-bio.QM,11,figures/BIOINFO/FIG_00030271.png,108.69,107.26,1082.4,912.47,106.4,915.73,1084.96,968.39
FIG_00030272,2604.04858v1,BIOINFO,q-bio.QM,11,figures/BIOINFO/FIG_00030272.png,220.27,475.61,999.64,900.95,219.79,923.33,1000.61,1020.46
FIG_00030273,2604.04858v1,BIOINFO,q-bio.QM,15,figures/BIOINFO/FIG_00030273.png,347.91,256.18,873.59,1128.03,219.1,1150.79,1001.77,1247.27
FIG_00030274,2604.04858v1,BIOINFO,q-bio.QM,19,figures/BIOINFO/FIG_00030274.png,261.34,421.7,960.2,1266.29,218.18,1291.73,999.25,1339.73
FIG_00030275,2604.04858v1,BIOINFO,q-bio.QM,19,figures/BIOINFO/FIG_00030275.png,260.08,421.41,960.5,1266.37,218.18,1291.73,999.25,1339.73
FIG_00030276,2604.04469v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030276.png,150.97,150.0,1069.34,517.55,141.38,553.44,1083.51,661.84
FIG_00030277,2604.04469v1,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030277.png,293.49,915.26,929.15,1272.21,142.45,1307.4,1083.82,1416.69
FIG_00030278,2604.04469v1,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030278.png,340.84,153.21,883.59,602.9,141.57,638.3,1083.53,746.54
FIG_00030279,2604.04469v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030279.png,152.36,255.64,1068.96,626.96,141.89,660.12,1083.12,741.22
FIG_00030280,2604.04469v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030280.png,154.53,906.51,1073.17,1182.21,141.96,1211.93,1082.5,1293.74
FIG_00030281,2604.04239v1,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030281.png,178.72,178.0,1040.01,995.98,177.99,1015.58,1046.72,1124.85
FIG_00030282,2604.04239v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030282.png,290.91,174.43,934.69,793.84,178.49,812.99,1045.87,922.36
FIG_00030283,2604.04239v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030283.png,179.92,176.01,1040.15,759.88,177.33,783.01,1047.0,863.73
FIG_00030284,2604.04239v1,BIOINFO,q-bio.QM,10,figures/BIOINFO/FIG_00030284.png,182.5,177.51,1038.65,487.67,177.76,509.77,1045.0,564.48
FIG_00030285,2604.04239v1,BIOINFO,q-bio.QM,15,figures/BIOINFO/FIG_00030285.png,398.72,365.44,820.79,775.8,177.32,798.94,1048.3,880.9
FIG_00030286,2604.04155v1,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030286.png,213.96,485.34,1008.54,715.09,213.79,751.07,1010.18,828.16
FIG_00030287,2604.04155v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030287.png,217.84,145.1,1002.65,406.85,212.97,446.74,1011.23,561.56
FIG_00030288,2604.04155v1,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030288.png,216.89,143.98,1005.77,401.11,212.91,438.09,1011.15,552.69
FIG_00030289,2604.04155v1,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030289.png,556.61,158.11,1005.34,355.63,212.91,438.09,1011.15,552.69
FIG_00030290,2604.04155v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030290.png,216.1,987.2,1007.21,1201.4,212.9,1236.66,1010.68,1333.12
FIG_00030291,2604.04155v1,BIOINFO,q-bio.QM,45,figures/BIOINFO/FIG_00030291.png,216.46,712.61,1007.96,1268.11,213.21,1306.71,1011.22,1442.86
FIG_00030292,2604.03952v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030292.png,122.3,170.42,1103.32,1086.2,105.27,1113.89,1118.95,1416.67
FIG_00030293,2604.03952v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030293.png,128.97,338.69,447.63,565.6,107.68,1162.07,1119.38,1262.16
FIG_00030294,2604.03952v1,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030294.png,112.52,168.78,1096.81,888.26,106.06,906.78,1119.67,1047.81
FIG_00030295,2604.03952v1,BIOINFO,q-bio.QM,12,figures/BIOINFO/FIG_00030295.png,112.19,154.12,1093.51,828.66,105.58,866.78,1119.92,1061.84
FIG_00030296,2604.03911v1,BIOINFO,q-bio.QM,2,figures/BIOINFO/FIG_00030296.png,314.8,125.93,909.99,374.75,211.99,394.12,1011.02,464.3
FIG_00030297,2604.03911v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030297.png,849.69,1159.73,1007.45,1374.4,846.5,1376.29,1012.17,1441.35
FIG_00030298,2604.03911v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030298.png,262.16,155.25,962.37,482.01,213.67,506.16,1010.84,595.11
FIG_00030299,2604.03911v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030299.png,252.87,159.03,968.34,519.82,214.23,536.46,1010.15,647.22
FIG_00030300,2604.03911v1,BIOINFO,q-bio.QM,10,figures/BIOINFO/FIG_00030300.png,240.09,161.18,983.13,541.15,213.95,546.87,1011.72,635.11
FIG_00030301,2604.03911v1,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030301.png,294.26,721.96,928.19,1029.09,212.37,1048.02,1010.25,1094.35
FIG_00030302,2604.03911v1,BIOINFO,q-bio.QM,19,figures/BIOINFO/FIG_00030302.png,298.11,1084.78,923.19,1392.13,253.85,1413.04,995.6,1459.26
FIG_00030303,2604.03911v1,BIOINFO,q-bio.QM,21,figures/BIOINFO/FIG_00030303.png,274.02,384.11,948.73,979.6,212.98,995.77,1013.51,1063.42
FIG_00030304,2604.03911v1,BIOINFO,q-bio.QM,30,figures/BIOINFO/FIG_00030304.png,340.38,266.0,885.58,837.57,214.21,857.34,1011.59,923.54
FIG_00030305,2604.03911v1,BIOINFO,q-bio.QM,31,figures/BIOINFO/FIG_00030305.png,218.99,224.08,990.18,1015.61,213.85,1036.27,1010.9,1123.92
FIG_00030306,2604.03911v1,BIOINFO,q-bio.QM,32,figures/BIOINFO/FIG_00030306.png,215.71,216.75,1001.14,952.32,212.42,972.23,1010.7,1061.56
FIG_00030307,2604.03911v1,BIOINFO,q-bio.QM,33,figures/BIOINFO/FIG_00030307.png,220.1,162.72,1001.2,954.13,212.59,971.26,1011.82,1060.0
FIG_00030308,2604.03911v1,BIOINFO,q-bio.QM,35,figures/BIOINFO/FIG_00030308.png,214.85,217.76,1008.91,922.69,213.5,941.26,1012.71,1051.67
FIG_00030309,2604.03911v1,BIOINFO,q-bio.QM,36,figures/BIOINFO/FIG_00030309.png,214.28,213.87,1009.42,920.22,213.44,938.15,1011.29,1049.91
FIG_00030310,2604.03911v1,BIOINFO,q-bio.QM,37,figures/BIOINFO/FIG_00030310.png,291.19,213.54,929.15,775.28,211.33,790.6,1013.08,859.22
FIG_00030311,2604.03911v1,BIOINFO,q-bio.QM,37,figures/BIOINFO/FIG_00030311.png,216.27,894.61,534.03,1175.01,356.89,1279.48,866.8,1303.0
FIG_00030312,2604.03911v1,BIOINFO,q-bio.QM,37,figures/BIOINFO/FIG_00030312.png,689.89,894.67,1007.81,1173.99,356.89,1279.48,866.8,1303.0
FIG_00030313,2604.03794v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030313.png,108.88,104.92,589.58,371.51,105.98,395.9,599.4,451.55
FIG_00030314,2604.03794v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030314.png,623.15,97.77,1118.9,341.36,623.76,357.66,1117.8,414.07
FIG_00030315,2604.03794v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030315.png,645.04,436.3,1099.58,869.34,624.08,884.6,1117.48,923.14
FIG_00030316,2604.03794v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030316.png,637.29,143.34,1076.62,450.46,623.28,488.14,1117.77,526.8
FIG_00030317,2604.03791v1,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030317.png,624.76,98.84,1116.27,314.69,623.88,335.17,1116.63,385.97
FIG_00030318,2604.03791v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030318.png,627.48,98.64,1113.1,281.72,646.1,304.66,1095.32,328.27
FIG_00030319,2604.03791v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030319.png,106.52,404.07,594.53,732.19,105.13,744.2,600.44,839.88
FIG_00030320,2604.03630v1,BIOINFO,q-bio.QM,21,figures/BIOINFO/FIG_00030320.png,83.9,134.5,1131.34,1031.77,92.2,1054.76,421.58,1084.19
FIG_00030321,2604.03361v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030321.png,134.08,500.28,1040.47,1022.6,128.62,1032.97,1050.99,1146.11
FIG_00030322,2604.03361v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030322.png,145.9,1021.37,1057.7,1364.81,140.29,1369.87,1065.83,1455.25
FIG_00030323,2604.03361v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030323.png,153.74,256.2,1044.05,605.22,141.64,607.86,1064.68,718.2
FIG_00030324,2604.03361v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030324.png,129.28,147.76,1046.17,702.17,127.43,711.77,1050.64,879.8
FIG_00030325,2604.03361v1,BIOINFO,q-bio.QM,10,figures/BIOINFO/FIG_00030325.png,151.32,172.52,1050.86,512.86,140.81,517.78,1064.24,685.57
FIG_00030326,2604.03361v1,BIOINFO,q-bio.QM,10,figures/BIOINFO/FIG_00030326.png,148.21,894.47,1050.64,1197.76,141.18,1206.08,1064.21,1346.02
FIG_00030327,2604.04958v2,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030327.png,227.32,567.95,965.47,942.6,164.14,958.38,1027.12,980.76
FIG_00030328,2604.04958v2,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030328.png,136.74,129.34,1059.0,450.52,107.52,465.86,1088.83,547.32
FIG_00030329,2604.04958v2,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030329.png,135.23,130.07,1058.15,626.08,106.83,637.66,1087.11,719.84
FIG_00030330,2604.04958v2,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030330.png,134.88,131.0,1051.97,585.19,108.16,596.4,1086.34,678.93
FIG_00030331,2604.04958v2,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030331.png,136.87,128.19,1058.5,539.35,108.8,553.82,1084.91,615.63
FIG_00030332,2604.04958v2,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030332.png,135.08,628.93,1054.56,1017.3,108.24,1025.22,1084.69,1068.3
FIG_00030333,2604.04958v2,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030333.png,153.84,134.66,1038.86,532.7,107.86,562.51,1086.48,607.64
FIG_00030334,2604.04958v2,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030334.png,153.31,212.17,1037.74,1378.53,106.65,1387.78,1087.09,1429.92
FIG_00030335,2604.02886v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030335.png,148.93,249.4,1070.86,761.42,147.48,793.14,1074.29,823.03
FIG_00030336,2604.02886v1,BIOINFO,q-bio.QM,26,figures/BIOINFO/FIG_00030336.png,146.18,103.13,1073.31,670.04,146.07,697.61,1073.44,727.67
FIG_00030337,2604.02886v1,BIOINFO,q-bio.QM,31,figures/BIOINFO/FIG_00030337.png,146.19,101.18,1069.68,612.85,146.02,640.59,1073.36,669.78
FIG_00030338,2604.01990v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030338.png,303.28,162.76,884.82,812.35,224.67,841.46,966.68,868.89
FIG_00030339,2604.01990v1,BIOINFO,q-bio.QM,13,figures/BIOINFO/FIG_00030339.png,240.07,395.43,950.63,1014.82,176.09,1043.13,1015.44,1214.66
FIG_00030340,2604.01990v1,BIOINFO,q-bio.QM,15,figures/BIOINFO/FIG_00030340.png,183.22,164.65,1004.66,845.08,214.4,873.03,1001.05,900.79
FIG_00030341,2604.01990v1,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030341.png,181.97,1176.47,1007.59,1449.38,180.18,1466.02,1012.2,1540.24
FIG_00030342,2604.01990v1,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030342.png,182.24,145.8,1008.87,420.61,214.19,436.64,987.77,462.88
FIG_00030343,2604.01734v1,BIOINFO,q-bio.QM,18,figures/BIOINFO/FIG_00030343.png,269.23,348.28,949.95,605.09,446.56,630.93,777.38,655.99
FIG_00030344,2604.01734v1,BIOINFO,q-bio.QM,19,figures/BIOINFO/FIG_00030344.png,270.0,642.09,956.55,1086.88,265.33,1112.62,957.67,1183.86
FIG_00030345,2604.01734v1,BIOINFO,q-bio.QM,19,figures/BIOINFO/FIG_00030345.png,275.76,330.18,944.55,523.1,264.12,554.67,956.81,602.74
FIG_00030346,2604.01475v2,BIOINFO,q-bio.QM,14,figures/BIOINFO/FIG_00030346.png,397.39,123.25,1146.26,712.93,394.4,725.95,1156.17,966.59
FIG_00030347,2604.01475v2,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030347.png,397.48,124.5,1146.8,878.02,394.47,885.01,1154.3,1052.98
FIG_00030348,2604.01475v2,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030348.png,397.21,124.33,1145.4,485.57,393.95,496.89,1154.62,712.1
FIG_00030349,2604.01475v2,BIOINFO,q-bio.QM,18,figures/BIOINFO/FIG_00030349.png,396.52,119.59,1154.57,441.05,394.0,444.56,1156.45,683.23
FIG_00030350,2604.01475v2,BIOINFO,q-bio.QM,21,figures/BIOINFO/FIG_00030350.png,396.19,120.08,1153.65,442.27,394.16,449.61,1156.94,785.29
FIG_00030351,2604.01475v2,BIOINFO,q-bio.QM,22,figures/BIOINFO/FIG_00030351.png,397.32,122.37,1149.76,627.3,394.28,631.1,1155.22,990.16
FIG_00030352,2604.01475v2,BIOINFO,q-bio.QM,31,figures/BIOINFO/FIG_00030352.png,399.8,180.61,1148.57,803.46,394.18,812.04,1156.2,1028.49
FIG_00030353,2604.01475v2,BIOINFO,q-bio.QM,32,figures/BIOINFO/FIG_00030353.png,395.87,308.6,1149.75,808.07,394.4,812.73,1155.57,1196.11
FIG_00030354,2604.01475v2,BIOINFO,q-bio.QM,33,figures/BIOINFO/FIG_00030354.png,396.9,437.42,1150.97,937.41,392.92,942.63,1156.11,1062.6
FIG_00030355,2604.01385v1,BIOINFO,q-bio.QM,11,figures/BIOINFO/FIG_00030355.png,185.64,150.3,1035.07,1221.88,140.67,1231.23,1081.57,1286.33
FIG_00030356,2604.01385v1,BIOINFO,q-bio.QM,12,figures/BIOINFO/FIG_00030356.png,185.45,145.42,1034.52,1214.55,140.09,1222.33,1082.78,1277.25
FIG_00030357,2604.01385v1,BIOINFO,q-bio.QM,15,figures/BIOINFO/FIG_00030357.png,191.04,143.4,1034.58,1194.78,141.05,1197.8,1083.68,1278.93
FIG_00030358,2604.01385v1,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030358.png,190.54,148.85,1033.84,1194.44,141.07,1197.81,1084.13,1280.02
FIG_00030359,2604.01385v1,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030359.png,191.42,143.69,1034.09,1195.44,141.07,1197.81,1084.13,1280.02
FIG_00030360,2604.01385v1,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030360.png,191.15,143.37,1033.99,1195.41,141.3,1197.73,1083.65,1279.49
FIG_00030361,2604.01385v1,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030361.png,190.19,148.42,1033.92,1194.5,141.3,1197.73,1083.65,1279.49
FIG_00030362,2604.01385v1,BIOINFO,q-bio.QM,18,figures/BIOINFO/FIG_00030362.png,190.79,149.63,1033.6,1194.19,141.29,1197.7,1083.78,1280.04
FIG_00030363,2604.01385v1,BIOINFO,q-bio.QM,23,figures/BIOINFO/FIG_00030363.png,190.8,143.28,1033.65,1203.18,140.68,1227.24,1083.46,1308.67
FIG_00030364,2604.01385v1,BIOINFO,q-bio.QM,24,figures/BIOINFO/FIG_00030364.png,190.83,221.87,1034.71,1271.4,141.14,1277.31,1083.75,1358.57
FIG_00030365,2604.01385v1,BIOINFO,q-bio.QM,26,figures/BIOINFO/FIG_00030365.png,189.78,222.88,1034.9,1272.39,141.27,1278.19,1083.49,1359.95
FIG_00030366,2604.01385v1,BIOINFO,q-bio.QM,27,figures/BIOINFO/FIG_00030366.png,190.66,388.29,1034.18,1112.57,141.15,1117.76,1083.53,1199.53
FIG_00030367,2604.01362v1,BIOINFO,q-bio.QM,2,figures/BIOINFO/FIG_00030367.png,101.21,101.86,597.44,264.83,125.58,276.02,571.03,297.87
FIG_00030368,2604.01362v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030368.png,100.64,98.25,1124.63,433.3,94.58,446.35,1127.85,563.82
FIG_00030369,2604.01362v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030369.png,105.97,100.83,1128.66,281.95,96.34,288.54,1126.99,330.12
FIG_00030370,2604.00871v1,BIOINFO,q-bio.QM,2,figures/BIOINFO/FIG_00030370.png,209.14,828.81,1033.81,1281.58,139.71,1310.78,1085.94,1431.29
FIG_00030371,2604.00871v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030371.png,166.9,145.98,1059.48,676.47,140.2,726.85,1084.76,934.73
FIG_00030372,2604.00871v1,BIOINFO,q-bio.QM,12,figures/BIOINFO/FIG_00030372.png,167.2,141.64,1063.73,676.86,140.5,727.16,1084.68,934.85
FIG_00030373,2604.01252v1,BIOINFO,q-bio.QM,2,figures/BIOINFO/FIG_00030373.png,72.69,775.36,1148.37,1194.74,70.09,1234.25,1154.57,1324.01
FIG_00030374,2604.01252v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030374.png,67.64,69.81,1155.32,413.65,69.9,429.23,1154.53,607.15
FIG_00030375,2604.01252v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030375.png,68.74,72.59,1155.44,362.73,68.99,377.68,1156.16,467.07
FIG_00030376,2604.01252v1,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030376.png,68.89,70.41,1156.27,722.58,70.41,738.54,1154.47,849.17
FIG_00030377,2604.01252v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030377.png,70.31,72.31,1154.11,661.57,70.24,677.61,1155.13,833.39
FIG_00030378,2604.01252v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030378.png,69.19,72.09,1156.0,648.92,69.76,665.9,1154.65,819.83
FIG_00030379,2604.01252v1,BIOINFO,q-bio.QM,10,figures/BIOINFO/FIG_00030379.png,67.0,70.68,1150.73,743.82,69.73,759.09,1155.6,957.98
FIG_00030380,2604.01252v1,BIOINFO,q-bio.QM,11,figures/BIOINFO/FIG_00030380.png,68.78,70.14,1157.87,747.72,69.69,762.52,1156.01,1095.02
FIG_00030381,2604.01252v1,BIOINFO,q-bio.QM,12,figures/BIOINFO/FIG_00030381.png,69.43,237.82,1148.43,736.34,69.42,751.62,1155.85,1039.41
FIG_00030382,2604.01252v1,BIOINFO,q-bio.QM,15,figures/BIOINFO/FIG_00030382.png,284.65,261.68,938.36,694.52,70.36,712.73,1155.09,780.68
FIG_00030383,2604.01252v1,BIOINFO,q-bio.QM,20,figures/BIOINFO/FIG_00030383.png,68.65,190.74,1154.7,677.96,69.94,691.77,1155.42,804.1
FIG_00030384,2604.01252v1,BIOINFO,q-bio.QM,20,figures/BIOINFO/FIG_00030384.png,73.36,839.32,1156.05,1278.67,69.28,1291.53,1152.73,1339.85
FIG_00030385,2604.01252v1,BIOINFO,q-bio.QM,21,figures/BIOINFO/FIG_00030385.png,68.88,70.21,1157.49,478.26,69.9,492.35,1153.88,582.66
FIG_00030386,2604.01252v1,BIOINFO,q-bio.QM,22,figures/BIOINFO/FIG_00030386.png,68.51,694.29,1156.2,1055.31,68.64,1073.98,1155.8,1121.29
FIG_00030387,2604.01252v1,BIOINFO,q-bio.QM,23,figures/BIOINFO/FIG_00030387.png,68.96,69.6,1154.02,809.51,69.44,827.76,1153.18,917.94
FIG_00030388,2604.00243v1,BIOINFO,q-bio.QM,1,figures/BIOINFO/FIG_00030388.png,646.06,761.1,1135.85,1081.04,629.3,1102.24,1151.77,1324.29
FIG_00030389,2604.00243v1,BIOINFO,q-bio.QM,2,figures/BIOINFO/FIG_00030389.png,389.67,618.42,1126.0,1359.03,386.09,1363.03,1144.22,1437.99
FIG_00030390,2604.00243v1,BIOINFO,q-bio.QM,2,figures/BIOINFO/FIG_00030390.png,637.41,290.21,1146.07,476.37,629.72,484.94,1151.99,597.22
FIG_00030391,2604.00243v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030391.png,92.76,866.15,1132.43,1376.5,88.4,1396.75,1136.55,1455.08
FIG_00030392,2604.00243v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030392.png,634.32,120.72,1139.81,324.14,625.79,329.48,1148.76,459.56
FIG_00030393,2604.00243v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030393.png,397.37,950.58,1145.5,1336.43,392.95,1358.47,1150.83,1434.3
FIG_00030394,2604.00243v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030394.png,92.41,900.9,1130.31,1363.65,87.95,1384.66,1135.87,1443.29
FIG_00030395,2604.00243v1,BIOINFO,q-bio.QM,11,figures/BIOINFO/FIG_00030395.png,115.93,185.5,917.54,827.74,99.53,847.12,931.22,923.48
FIG_00030396,2604.00243v1,BIOINFO,q-bio.QM,12,figures/BIOINFO/FIG_00030396.png,73.39,112.11,1150.53,640.41,70.9,659.8,1153.82,700.36
FIG_00030397,2603.29986v1,BIOINFO,q-bio.QM,15,figures/BIOINFO/FIG_00030397.png,152.8,545.68,1070.57,871.68,142.24,904.57,1081.44,1049.63
FIG_00030398,2603.29986v1,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030398.png,155.71,326.35,1069.69,1004.06,142.2,1039.2,1082.15,1271.05
FIG_00030399,2603.29986v1,BIOINFO,q-bio.QM,17,figures/BIOINFO/FIG_00030399.png,149.25,266.65,1066.46,893.85,142.46,925.26,1082.45,1329.46
FIG_00030400,2603.29986v1,BIOINFO,q-bio.QM,26,figures/BIOINFO/FIG_00030400.png,160.46,288.18,1069.79,1093.39,142.14,1134.64,1083.12,1309.55
FIG_00030401,2603.29986v1,BIOINFO,q-bio.QM,27,figures/BIOINFO/FIG_00030401.png,159.43,526.78,1060.48,918.27,141.87,955.41,1083.1,1073.25
FIG_00030402,2603.29986v1,BIOINFO,q-bio.QM,29,figures/BIOINFO/FIG_00030402.png,159.05,500.92,1069.05,908.71,142.24,952.37,1083.37,1097.72
FIG_00030403,2603.29986v1,BIOINFO,q-bio.QM,30,figures/BIOINFO/FIG_00030403.png,155.77,580.25,1070.69,885.65,142.06,920.26,1082.55,1036.88
FIG_00030404,2603.29986v1,BIOINFO,q-bio.QM,32,figures/BIOINFO/FIG_00030404.png,155.77,326.37,1069.92,1003.44,142.46,1040.55,1082.2,1271.62
FIG_00030405,2603.29977v2,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030405.png,308.73,116.71,903.62,822.73,142.19,835.3,1048.26,885.22
FIG_00030406,2603.29916v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030406.png,198.81,250.75,1012.6,822.82,284.22,873.06,922.67,901.0
FIG_00030407,2603.29916v1,BIOINFO,q-bio.QM,8,figures/BIOINFO/FIG_00030407.png,138.73,170.33,1038.39,723.47,284.24,761.18,1036.36,1013.08
FIG_00030408,2603.29916v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030408.png,144.24,208.18,989.83,505.83,284.36,548.71,1037.54,658.71
FIG_00030409,2603.29793v1,BIOINFO,q-bio.QM,7,figures/BIOINFO/FIG_00030409.png,93.69,102.71,1128.18,561.54,69.27,595.19,765.16,623.51
FIG_00030410,2603.29793v1,BIOINFO,q-bio.QM,12,figures/BIOINFO/FIG_00030410.png,182.16,670.69,1040.32,987.58,140.56,1020.48,1079.35,1077.16
FIG_00030411,2603.29793v1,BIOINFO,q-bio.QM,26,figures/BIOINFO/FIG_00030411.png,194.19,226.62,1011.06,993.34,141.75,1019.26,1083.92,1135.18
FIG_00030412,2603.29793v1,BIOINFO,q-bio.QM,27,figures/BIOINFO/FIG_00030412.png,149.78,479.35,1072.29,1087.18,141.56,1115.52,1079.17,1290.96
FIG_00030413,2603.29793v1,BIOINFO,q-bio.QM,28,figures/BIOINFO/FIG_00030413.png,148.89,571.34,977.5,637.53,141.88,664.74,1052.75,780.54
FIG_00030414,2603.29793v1,BIOINFO,q-bio.QM,30,figures/BIOINFO/FIG_00030414.png,227.81,159.29,991.0,917.09,142.04,950.07,748.23,977.99
FIG_00030415,2603.29684v1,BIOINFO,q-bio.QM,3,figures/BIOINFO/FIG_00030415.png,391.56,282.83,1148.15,805.17,394.58,811.55,1155.2,1193.81
FIG_00030416,2603.29684v1,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030416.png,396.4,120.52,1149.95,581.75,394.77,584.33,1155.43,871.09
FIG_00030417,2603.29684v1,BIOINFO,q-bio.QM,6,figures/BIOINFO/FIG_00030417.png,396.3,120.67,1149.98,581.73,395.78,585.05,1154.69,774.36
FIG_00030418,2603.29684v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030418.png,395.94,121.05,1150.03,582.24,395.2,584.13,1154.58,918.61
FIG_00030419,2603.29684v1,BIOINFO,q-bio.QM,10,figures/BIOINFO/FIG_00030419.png,400.42,126.99,1143.59,690.89,394.43,701.99,1154.07,871.9
FIG_00030420,2603.29684v1,BIOINFO,q-bio.QM,11,figures/BIOINFO/FIG_00030420.png,396.07,122.45,1148.28,858.32,394.36,865.24,1154.88,1129.26
FIG_00030421,2603.29546v1,BIOINFO,q-bio.QM,4,figures/BIOINFO/FIG_00030421.png,152.95,145.26,1038.92,767.88,141.42,775.25,1049.09,1326.44
FIG_00030422,2603.29546v1,BIOINFO,q-bio.QM,9,figures/BIOINFO/FIG_00030422.png,148.99,674.36,1043.39,1269.6,141.73,1283.36,1050.52,1476.4
FIG_00030423,2603.29546v1,BIOINFO,q-bio.QM,16,figures/BIOINFO/FIG_00030423.png,148.03,149.37,1044.38,592.87,142.25,607.5,1049.59,744.49
FIG_00030424,2603.29546v1,BIOINFO,q-bio.QM,19,figures/BIOINFO/FIG_00030424.png,149.19,355.44,1081.77,725.47,141.11,733.58,1053.69,1046.23
FIG_00030425,2603.29546v1,BIOINFO,q-bio.QM,21,figures/BIOINFO/FIG_00030425.png,148.47,146.03,916.63,746.09,141.63,757.66,1049.97,865.71
FIG_00030426,2603.29546v1,BIOINFO,q-bio.QM,27,figures/BIOINFO/FIG_00030426.png,225.58,146.11,962.47,637.12,142.31,656.13,1049.44,736.8
FIG_00030427,2603.29546v1,BIOINFO,q-bio.QM,30,figures/BIOINFO/FIG_00030427.png,149.6,917.86,1017.11,1390.52,141.62,1404.38,1052.04,1541.67
FIG_00030428,2603.28930v1,BIOINFO,q-bio.QM,5,figures/BIOINFO/FIG_00030428.png,341.15,153.41,895.15,655.86,198.07,695.38,944.14,754.21
